ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioCue, Time, MazeLocation, Gender, VideoGame
1, D, Ego, 1, 1, Rotate Right, 0, 4, 3/18/2020 10:22:38 PM, (1 : 7)
1, D, Ego, 1, 1, Forward, 0, 4, 3/18/2020 10:22:39 PM, (3 : 7)
1, D, Ego, 1, 1, Rotate Right, 0, 4, 3/18/2020 10:22:39 PM, (3 : 7)
1, D, Ego, 1, 1, Rotate Right, 0, 4, 3/18/2020 10:22:40 PM, (3 : 7)
1, D, Ego, 1, 1, Forward, 1, 4, 3/18/2020 10:22:40 PM, (1 : 7)
1, D, Ego, 1, 1, Rotate Left, 1, 4, 3/18/2020 10:22:40 PM, (1 : 7)
1, D, Ego, 1, 1, Forward, 2, 4, 3/18/2020 10:22:42 PM, (1 : 1)
1, D, Ego, 1, 1, Rotate Left, 2, 4, 3/18/2020 10:22:42 PM, (1 : 1)
1, D, Ego, 1, 1, Forward, 3, 4, 3/18/2020 10:22:43 PM, (5 : 1)
1, D, Ego, 1, 1, Rotate Left, 3, 4, 3/18/2020 10:22:43 PM, (5 : 1)
1, D, Ego, 1, 1, Forward, 4, 4, 3/18/2020 10:22:44 PM, (5 : 3)
1, D, Ego, 1, 1, Rotate Right, 4, 0, 3/18/2020 10:22:44 PM, (5 : 3)
1, D, Ego, 1, 1, Forward, 5, 0, 3/18/2020 10:22:44 PM, (7 : 3)
1, D, Ego, 1, 1, Rotate Right, 5, 0, 3/18/2020 10:22:44 PM, (7 : 3)
1, D, Ego, 1, 1, Forward, 6, 0, 3/18/2020 10:22:45 PM, (7 : 1)
1, D, Ego, 1, 1, Rotate Left, 6, 0, 3/18/2020 10:22:45 PM, (7 : 1)
1, D, Ego, 1, 1, Forward, 6, 0, 3/18/2020 10:22:46 PM, (9 : 1)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:47 PM, (13 : 1)
1, D, Ego, 1, 1, Rotate Left, 6, 7, 3/18/2020 10:22:47 PM, (13 : 1)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:48 PM, (13 : 3)
1, D, Ego, 1, 1, Rotate Left, 6, 7, 3/18/2020 10:22:48 PM, (13 : 3)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:48 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Right, 6, 7, 3/18/2020 10:22:49 PM, (11 : 3)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:49 PM, (11 : 5)
1, D, Ego, 1, 1, Rotate Right, 6, 7, 3/18/2020 10:22:49 PM, (11 : 5)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:50 PM, (13 : 5)
1, D, Ego, 1, 1, Rotate Left, 6, 7, 3/18/2020 10:22:50 PM, (13 : 5)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:51 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Right, 6, 7, 3/18/2020 10:22:51 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 6, 7, 3/18/2020 10:22:52 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 6, 7, 3/18/2020 10:22:52 PM, (13 : 9)
1, D, Ego, 1, 1, Rotate Right, 6, 7, 3/18/2020 10:22:52 PM, (13 : 9)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:22:55 PM, (1 : 13)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:22:55 PM, (1 : 13)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:30 PM, (1 : 13)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:30 PM, (1 : 13)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:31 PM, (1 : 11)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:32 PM, (1 : 9)
1, D, Ego, 5, 1, Rotate Left, 0, 0, 3/18/2020 10:26:32 PM, (1 : 9)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:33 PM, (5 : 9)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:33 PM, (5 : 9)
1, D, Ego, 5, 1, Forward, 0, 6, 3/18/2020 10:26:34 PM, (5 : 7)
1, D, Ego, 5, 1, Rotate Left, 0, 6, 3/18/2020 10:26:34 PM, (5 : 7)
1, D, Ego, 5, 1, Forward, 0, 6, 3/18/2020 10:26:34 PM, (7 : 7)
1, D, Ego, 5, 1, Forward, 0, 6, 3/18/2020 10:26:35 PM, (11 : 7)
1, D, Ego, 5, 1, Forward, 0, 6, 3/18/2020 10:26:36 PM, (13 : 7)
1, D, Ego, 5, 1, Rotate Left, 0, 6, 3/18/2020 10:26:36 PM, (13 : 7)
1, D, Ego, 5, 1, Forward, 0, 6, 3/18/2020 10:26:36 PM, (13 : 9)
1, D, Ego, 5, 1, Rotate Right, 0, 6, 3/18/2020 10:26:36 PM, (13 : 9)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:39 PM, (5 : 3)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:39 PM, (5 : 3)
1, D, Ego, 5, 1, Rotate Left, 0, 0, 3/18/2020 10:26:40 PM, (5 : 3)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:41 PM, (5 : 3)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:41 PM, (5 : 3)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:42 PM, (7 : 3)
1, D, Ego, 5, 1, Rotate Right, 0, 0, 3/18/2020 10:26:42 PM, (7 : 3)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:42 PM, (7 : 1)
1, D, Ego, 5, 1, Rotate Left, 0, 0, 3/18/2020 10:26:43 PM, (7 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 10:26:43 PM, (9 : 1)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:44 PM, (13 : 1)
1, D, Ego, 5, 1, Rotate Left, 0, 10, 3/18/2020 10:26:44 PM, (13 : 1)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:45 PM, (13 : 3)
1, D, Ego, 5, 1, Rotate Left, 0, 10, 3/18/2020 10:26:45 PM, (13 : 3)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:46 PM, (11 : 3)
1, D, Ego, 5, 1, Rotate Right, 0, 10, 3/18/2020 10:26:46 PM, (11 : 3)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:46 PM, (11 : 5)
1, D, Ego, 5, 1, Rotate Right, 0, 10, 3/18/2020 10:26:46 PM, (11 : 5)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:47 PM, (13 : 5)
1, D, Ego, 5, 1, Rotate Left, 0, 10, 3/18/2020 10:26:47 PM, (13 : 5)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:48 PM, (13 : 7)
1, D, Ego, 5, 1, Forward, 0, 10, 3/18/2020 10:26:48 PM, (13 : 9)
1, D, Ego, 5, 1, Rotate Right, 0, 10, 3/18/2020 10:26:48 PM, (13 : 9)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 10:26:51 PM, (1 : 13)
1, D, Allo, 5, 1, Left, 0, 0, 3/18/2020 10:26:52 PM, (1 : 11)
1, D, Allo, 5, 1, Left, 0, 0, 3/18/2020 10:26:52 PM, (1 : 9)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 10:26:58 PM, (5 : 9)
1, D, Allo, 5, 1, Left, 0, 0, 3/18/2020 10:26:58 PM, (5 : 7)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 10:26:59 PM, (7 : 7)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:32:59 PM, (1 : 13)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:32:59 PM, (1 : 13)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:00 PM, (1 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:33:01 PM, (1 : 11)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:33:01 PM, (1 : 11)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:02 PM, (1 : 9)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:33:02 PM, (1 : 9)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:03 PM, (5 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:33:03 PM, (5 : 9)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:33:04 PM, (5 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:33:04 PM, (5 : 7)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:14 PM, (7 : 7)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:15 PM, (11 : 7)
1, D, Ego, 2, 1, Forward, 0, 3, 3/18/2020 10:33:16 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 3, 3/18/2020 10:33:16 PM, (13 : 7)
1, D, Ego, 2, 1, Forward, 0, 3, 3/18/2020 10:33:17 PM, (13 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 3, 3/18/2020 10:33:17 PM, (13 : 9)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:33:19 PM, (1 : 13)
1, D, Ego, 2, 2, Rotate Right, 0, 0, 3/18/2020 10:33:19 PM, (1 : 13)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:33:20 PM, (1 : 11)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:33:20 PM, (1 : 9)
1, D, Ego, 2, 2, Rotate Left, 0, 0, 3/18/2020 10:33:20 PM, (1 : 9)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:21 PM, (5 : 9)
1, D, Ego, 2, 2, Rotate Right, 0, 10, 3/18/2020 10:33:22 PM, (5 : 9)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:22 PM, (5 : 7)
1, D, Ego, 2, 2, Rotate Left, 0, 10, 3/18/2020 10:33:22 PM, (5 : 7)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:23 PM, (7 : 7)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:24 PM, (11 : 7)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:25 PM, (13 : 7)
1, D, Ego, 2, 2, Rotate Left, 0, 10, 3/18/2020 10:33:25 PM, (13 : 7)
1, D, Ego, 2, 2, Forward, 0, 10, 3/18/2020 10:33:26 PM, (13 : 9)
1, D, Ego, 2, 2, Rotate Right, 0, 10, 3/18/2020 10:33:26 PM, (13 : 9)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:33:36 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:33:36 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:33:37 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:33:37 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:33:38 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:33:38 PM, (7 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:34:03 PM, (7 : 11)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:34:04 PM, (7 : 13)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:34:04 PM, (7 : 13)
1, D, Ego, 2, 1, Forward, 0, 7, 3/18/2020 10:34:05 PM, (9 : 13)
1, D, Ego, 2, 1, Rotate Right, 0, 7, 3/18/2020 10:34:05 PM, (9 : 13)
1, D, Ego, 2, 1, Forward, 0, 7, 3/18/2020 10:34:06 PM, (9 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 7, 3/18/2020 10:34:06 PM, (9 : 11)
1, D, Ego, 2, 1, Rotate Right, 0, 7, 3/18/2020 10:34:06 PM, (9 : 11)
1, D, Ego, 2, 1, Forward, 0, 7, 3/18/2020 10:34:07 PM, (9 : 9)
1, D, Ego, 2, 1, Rotate Left, 0, 7, 3/18/2020 10:34:07 PM, (9 : 9)
1, D, Ego, 2, 1, Forward, 0, 7, 3/18/2020 10:34:07 PM, (11 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 7, 3/18/2020 10:34:08 PM, (11 : 9)
1, D, Ego, 2, 1, Forward, 0, 7, 3/18/2020 10:34:08 PM, (11 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 7, 3/18/2020 10:34:08 PM, (11 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 7, 3/18/2020 10:34:09 PM, (11 : 7)
1, D, Ego, 2, 1, Rotate Right, 0, 7, 3/18/2020 10:34:09 PM, (11 : 7)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:07 PM, (1 : 13)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:07 PM, (1 : 13)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:08 PM, (1 : 11)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:08 PM, (1 : 11)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:09 PM, (1 : 11)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:10 PM, (1 : 9)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:10 PM, (1 : 9)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:11 PM, (5 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:11 PM, (5 : 9)
1, D, Ego, 2, 1, Forward, 0, 6, 3/18/2020 10:38:14 PM, (5 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 6, 3/18/2020 10:38:14 PM, (5 : 7)
1, D, Ego, 2, 1, Forward, 0, 6, 3/18/2020 10:38:15 PM, (7 : 7)
1, D, Ego, 2, 1, Forward, 0, 6, 3/18/2020 10:38:16 PM, (11 : 7)
1, D, Ego, 2, 1, Forward, 0, 6, 3/18/2020 10:38:17 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 6, 3/18/2020 10:38:17 PM, (13 : 7)
1, D, Ego, 2, 1, Forward, 0, 6, 3/18/2020 10:38:17 PM, (13 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 6, 3/18/2020 10:38:18 PM, (13 : 9)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:38:26 PM, (1 : 13)
1, D, Ego, 2, 2, Rotate Right, 0, 0, 3/18/2020 10:38:26 PM, (1 : 13)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:38:27 PM, (1 : 11)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 10:38:28 PM, (1 : 9)
1, D, Ego, 2, 2, Rotate Left, 0, 0, 3/18/2020 10:38:28 PM, (1 : 9)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:29 PM, (5 : 9)
1, D, Ego, 2, 2, Rotate Right, 0, 6, 3/18/2020 10:38:29 PM, (5 : 9)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:30 PM, (5 : 7)
1, D, Ego, 2, 2, Rotate Left, 0, 6, 3/18/2020 10:38:30 PM, (5 : 7)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:30 PM, (7 : 7)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:32 PM, (11 : 7)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:32 PM, (13 : 7)
1, D, Ego, 2, 2, Rotate Left, 0, 6, 3/18/2020 10:38:32 PM, (13 : 7)
1, D, Ego, 2, 2, Forward, 0, 6, 3/18/2020 10:38:33 PM, (13 : 9)
1, D, Ego, 2, 2, Rotate Right, 0, 6, 3/18/2020 10:38:33 PM, (13 : 9)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:36 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:36 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:37 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:37 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:37 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:38 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:39 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:39 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:40 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 10:38:40 PM, (9 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:40 PM, (9 : 5)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:41 PM, (9 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:42 PM, (9 : 1)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 10:38:43 PM, (13 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 10:38:43 PM, (13 : 1)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:43 PM, (13 : 3)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:38:44 PM, (13 : 3)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:44 PM, (11 : 3)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:44 PM, (11 : 3)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:45 PM, (11 : 5)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:45 PM, (11 : 5)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:45 PM, (13 : 5)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:38:46 PM, (13 : 5)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:47 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:47 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:38:47 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:38:48 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:48 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:49 PM, (13 : 7)
1, D, Ego, 2, 1, Rotate Left, 0, 8, 3/18/2020 10:38:49 PM, (13 : 7)
1, D, Ego, 2, 1, Forward, 0, 8, 3/18/2020 10:38:49 PM, (13 : 9)
1, D, Ego, 2, 1, Rotate Right, 0, 8, 3/18/2020 10:38:50 PM, (13 : 9)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:38:54 PM, (1 : 13)
1, D, Allo, 2, 1, Left, 0, 0, 3/18/2020 10:39:13 PM, (1 : 11)
1, D, Allo, 2, 1, Left, 0, 0, 3/18/2020 10:39:14 PM, (1 : 9)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:39:15 PM, (5 : 9)
1, D, Allo, 2, 1, Left, 0, 0, 3/18/2020 10:39:16 PM, (5 : 7)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:39:16 PM, (7 : 7)
1, D, Allo, 2, 1, Up, 1, 0, 3/18/2020 10:39:17 PM, (5 : 7)
1, D, Allo, 2, 1, Down, 2, 0, 3/18/2020 10:39:18 PM, (7 : 7)
1, D, Allo, 2, 1, Down, 2, 0, 3/18/2020 10:39:19 PM, (11 : 7)
1, D, Allo, 2, 1, Down, 2, 0, 3/18/2020 10:39:19 PM, (13 : 7)
1, D, Allo, 2, 1, Right, 2, 0, 3/18/2020 10:39:21 PM, (13 : 9)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:24 PM, (1 : 13)
1, D, Allo, 2, 2, Left, 0, 0, 3/18/2020 10:39:25 PM, (1 : 11)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:32 PM, (3 : 11)
1, D, Allo, 2, 2, Right, 0, 0, 3/18/2020 10:39:38 PM, (3 : 13)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:39 PM, (5 : 13)
1, D, Allo, 2, 2, Left, 0, 0, 3/18/2020 10:39:39 PM, (5 : 11)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:40 PM, (7 : 11)
1, D, Allo, 2, 2, Right, 0, 0, 3/18/2020 10:39:40 PM, (7 : 13)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:41 PM, (9 : 13)
1, D, Allo, 2, 2, Left, 0, 0, 3/18/2020 10:39:41 PM, (9 : 11)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:42 PM, (11 : 11)
1, D, Allo, 2, 2, Right, 0, 0, 3/18/2020 10:39:42 PM, (11 : 13)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 10:39:43 PM, (13 : 13)
1, D, Allo, 2, 2, Left, 0, 0, 3/18/2020 10:39:44 PM, (13 : 9)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:46 PM, (1 : 13)
1, D, Allo, 2, 3, Left, 0, 0, 3/18/2020 10:39:47 PM, (1 : 11)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:47 PM, (3 : 11)
1, D, Allo, 2, 3, Right, 0, 0, 3/18/2020 10:39:48 PM, (3 : 13)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:49 PM, (5 : 13)
1, D, Allo, 2, 3, Left, 0, 0, 3/18/2020 10:39:49 PM, (5 : 11)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:49 PM, (7 : 11)
1, D, Allo, 2, 3, Right, 0, 0, 3/18/2020 10:39:50 PM, (7 : 13)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:50 PM, (9 : 13)
1, D, Allo, 2, 3, Left, 0, 0, 3/18/2020 10:39:51 PM, (9 : 11)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:51 PM, (11 : 11)
1, D, Allo, 2, 3, Right, 0, 0, 3/18/2020 10:39:52 PM, (11 : 13)
1, D, Allo, 2, 3, Down, 0, 0, 3/18/2020 10:39:52 PM, (13 : 13)
1, D, Allo, 2, 3, Left, 0, 0, 3/18/2020 10:39:53 PM, (13 : 9)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:40:00 PM, (7 : 7)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:40:01 PM, (11 : 7)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 10:40:01 PM, (13 : 7)
1, D, Allo, 2, 1, Right, 0, 0, 3/18/2020 10:40:02 PM, (13 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:06 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:07 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:07 PM, (1 : 11)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:08 PM, (1 : 9)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 10:40:08 PM, (1 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:09 PM, (5 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:09 PM, (5 : 9)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 10:40:10 PM, (5 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 3, 3/18/2020 10:40:10 PM, (5 : 7)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 10:40:11 PM, (7 : 7)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:22 PM, (11 : 7)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:22 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 10:40:22 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 10:40:23 PM, (13 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 7, 3/18/2020 10:40:23 PM, (13 : 9)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 10:40:26 PM, (1 : 13)
1, D, Ego, 1, 2, Rotate Right, 0, 0, 3/18/2020 10:40:26 PM, (1 : 13)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 10:40:26 PM, (1 : 11)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 10:40:27 PM, (1 : 9)
1, D, Ego, 1, 2, Rotate Left, 0, 0, 3/18/2020 10:40:27 PM, (1 : 9)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:28 PM, (5 : 9)
1, D, Ego, 1, 2, Rotate Right, 0, 10, 3/18/2020 10:40:28 PM, (5 : 9)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:29 PM, (5 : 7)
1, D, Ego, 1, 2, Rotate Left, 0, 10, 3/18/2020 10:40:29 PM, (5 : 7)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:30 PM, (7 : 7)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:31 PM, (11 : 7)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:31 PM, (13 : 7)
1, D, Ego, 1, 2, Rotate Left, 0, 10, 3/18/2020 10:40:31 PM, (13 : 7)
1, D, Ego, 1, 2, Forward, 0, 10, 3/18/2020 10:40:32 PM, (13 : 9)
1, D, Ego, 1, 2, Rotate Right, 0, 10, 3/18/2020 10:40:32 PM, (13 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:35 PM, (1 : 1)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:35 PM, (1 : 1)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:36 PM, (1 : 1)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 10:40:37 PM, (1 : 1)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 10:40:39 PM, (1 : 7)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:39 PM, (1 : 7)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 10:40:39 PM, (1 : 7)
1, D, Ego, 1, 1, Forward, 1, 0, 3/18/2020 10:40:41 PM, (1 : 1)
1, D, Ego, 1, 1, Rotate Right, 1, 0, 3/18/2020 10:40:48 PM, (1 : 1)
